Excerpt from http://lter.kbs.msu.edu/datasets/52 with added errors;;;;;
sample_date;state;station;species;sex;count
14.10.11;IL;DixonSprings;Rhopalosiphum.padi;F;35
14.10.11;IL;Dekalb;Rhopalosiphum.padi;F;52
14.10.11;IL;Monmouth;Rhopalosiphum.padi;F;9
14.10.11;IL;Urbana;Rhopalosiphum.padi;F;7
14.10.11;IL;Dekalb;Myzus.lythri;F;1
14.10.11;IL;Urbana;Tetraneura.sp.;F;2
14.10.11;IL;DixonSprings;Anoecia.setariae;F;2
14.10.11;IL;DixonSprings;Tetraneura.sp.;F;13
14.10.11;IL;Monmouth;Tetraneura.sp.;F;5
14.10.11;IL;Urbana;Anoecia.cornicola;F;3
14.10.11;IL;DixonSprings;Shivaphis.celti;F;23
14.10.11;IL;Urbana;Anoecia.corni;F;1
14.10.11;IL;Dekalb;Anoecia.cornicola;F;1
14.10.11;IL;DixonSprings;Anoecia.cornicola;F;14
14.10.11;IL;Dekalb;Tetraneura.sp.;F;1
14.10.11;IL;Dekalb;Hyadaphis.foeniculi;F;1
14.10.11;IL;DixonSprings;Rhopalosiphum.insertum;F;3
14.10.11;IL;Perry;Therioaphis.trifolii;F;1
14.10.11;IL;Monmouth;Sitobion.avenae;F;1
14.10.11;IL;Dekalb;Rhopalosiphum.insertum;F;3
14.10.11;IL;Urbana;Hyadaphis.foeniculi;F;2
14.10.11;IL;DixonSprings;Pemphigus.sp.;F;5
14.10.11;IL;Dekalb;Prociphilus.sp.;F;1
14.10.11;IL;Monmouth;Pemphigus.sp.;F;5
14.10.11;IL;Dekalb;Pemphigus.sp.;F;7
14.10.11;IL;Urbana;Pemphigus.sp.;F;12
14.10.11;IL;Monmouth;Colopha.ulmicola;F;1
14.10.11;IL;Monmouth;Capitophorus.elaeagni;F;1
14.10.11;IL;Dekalb;Capitophorus.elaeagni;F;4
14.10.11;IL;Urbana;Colopha.ulmicola;F;6
14.10.11;IL;Dekalb;Colopha.ulmicola;F;2
14.10.11;IL;MorrisIL;Capitophorus.elaeagni;F;1
14.10.11;IL;DixonSprings;Aphis.gossypii;F;2
14.10.11;IL;Urbana;Macrosiphoniella.sp.;F;2
14.10.11;IL;Urbana;Capitophorus.elaeagni;F;1
14.10.11;IL;DixonSprings;Capitophorus.elaeagni;M;1
14.10.11;IL;Dekalb;Aphis.gossypii;F;4
14.10.11;IL;DixonSprings;Capitophorus.elaeagni;F;3
14.10.11;IL;DixonSprings;Aphis.glycines;F;2
14.10.11;IL;DixonSprings;Aphis.glycines;M;1
14.10.11;IL;Perry;Aphis.glycines;F;1
14.10.11;IL;Monmouth;Aphis.glycines;F;22
14.10.11;IL;Monmouth;Aphis.glycines;M;6
14.10.11;IL;Dekalb;Aphis.glycines;F;1
14.10.11;IL;Dekalb;Aphis.glycines;M;1
14.10.11;IL;Urbana;Aphis.glycines;M;5
14.10.11;IL;Urbana;Aphis.glycines;F;2
14.10.11;IL;DixonSprings;Aphis.craccivora;F;4
14.10.11;IL;Urbana;Rhopalosiphum.maidis;F;4
14.10.11;IL;Monmouth;Rhopalosiphum.maidis;F;1
14.10.11;IL;DixonSprings;Hysteroneura.setariae;F;10
14.10.11;IL;DixonSprings;Dysaphis.plantaginea;F;23
14.10.11;IL;Monmouth;Hysteroneura.setariae;F;3
14.10.11;IL;Urbana;Hysteroneura.setariae;F;2
14.10.11;IL;Dekalb;Capitophorus.hippophaes;F;7
14.10.11;IL;Urbana;Capitophorus.hippophaes;F;8
14.10.11;IL;DixonSprings;Capitophorus.hippophaes;F;55
14.10.11;IL;Monmouth;Capitophorus.hippophaes;F;4
14.10.11;IL;Perry;Capitophorus.hippophaes;F;2
14.10.11;IL;Perry;Drepanaphis.acerifoliae;F;1
14.10.11;IL;Perry;Rhopalosiphum.rufiabdominale;F;1
14.10.11;IL;Urbana;Rhopalosiphum.rufiabdominale;F;8
14.10.11;IL;DixonSprings;Rhopalosiphum.rufiabdominale;F;16
14.10.11;IL;Monmouth;Rhopalosiphum.rufiabdominale;F;4
07.10.11;IL;Perry;Rhopalosiphum.rufiabdominale;F;1
07.10.11;IL;Urbana;Rhopalosiphum.rufiabdominale;F;3
07.10.11;IL;DixonSprings;Rhopalosiphum.rufiabdominale;F;9
07.10.11;IL;MorrisIL;Rhopalosiphum.rufiabdominale;F;1
07.10.11;IL;Monmouth;Rhopalosiphum.rufiabdominale;F;1
07.10.11;IL;Metamora;Rhopalosiphum.rufiabdominale;F;4
07.10.11;IL;Dekalb;Rhopalosiphum.rufiabdominale;F;3
07.10.11;IL;Metamora;Capitophorus.hippophaes;F;1
07.10.11;IL;Dekalb;Capitophorus.hippophaes;F;2
07.10.11;IL;Perry;Capitophorus.hippophaes;F;1
07.10.11;IL;MorrisIL;Capitophorus.hippophaes;F;1
07.10.11;IL;Monmouth;Capitophorus.hippophaes;F;7
07.10.11;IL;DixonSprings;Capitophorus.hippophaes;F;11
07.10.11;IL;Monmouth;Hysteroneura.setariae;F;6
07.10.11;IL;Perry;Therioaphis.trifolii;F;2
07.10.11;IL;Urbana;Therioaphis.trifolii;F;1
07.10.11;IL;MorrisIL;Lipaphis.pseudobrassicae;F;2
07.10.11;IL;MorrisIL;Sitobion.avenae;F;1
07.10.11;IL;DixonSprings;Lipaphis.pseudobrassicae;F;1
07.10.11;IL;MorrisIL;Therioaphis.riehmi;F;1
07.10.11;IL;DixonSprings;Dysaphis.plantaginea;F;6
07.10.11;IL;Dekalb;Dysaphis.plantaginea;F;1
07.10.11;IL;Monmouth;Aphis.craccivora;F;1
07.10.11;IL;DixonSprings;Drepanaphis.acerifoliae;F;2
07.10.11;IL;Urbana;Colopha.ulmicola;F;1
07.10.11;IL;DixonSprings;Phylloxerids;F;1
07.10.11;IL;Dekalb;Colopha.ulmicola;F;2
07.10.11;IL;MorrisIL;Phylloxerids;F;1
07.10.11;IL;DixonSprings;Rhopalosiphum.maidis;F;4
07.10.11;IL;Dekalb;Rhopalosiphum.maidis;F;10
07.10.11;IL;Perry;Rhopalosiphum.maidis;F;1
07.10.11;IL;Urbana;Eriosoma.sp.;F;1
07.10.11;IL;Metamora;Rhopalosiphum.maidis;F;7
07.10.11;IL;Perry;Hyadaphis.foeniculi;F;1
07.10.11;IL;MorrisIL;Nearctaphis.crataegifoliae;F;1
07.10.11;IL;MorrisIL;Rhopalosiphum.maidis;F;26
07.10.11;IL;Metamora;Hyadaphis.foeniculi;F;4
07.10.11;IL;MorrisIL;Hyadaphis.foeniculi;F;2
07.10.11;IL;Monmouth;Rhopalosiphum.maidis;F;8
07.10.11;IL;Monmouth;Hyadaphis.foeniculi;F;4
07.10.11;IL;Metamora;Myzus.lythri;F;1
07.10.11;IL;Urbana;Myzus.lythri;F;2
07.10.11;IL;MorrisIL;Tetraneura.sp.;F;12
07.10.11;IL;Urbana;Tetraneura.sp.;F;5
07.10.11;IL;DixonSprings;Schizaphis.graminum;F;11
07.10.11;IL;DixonSprings;Tetraneura.sp.;F;18
07.10.11;IL;Dekalb;Schizaphis.graminum;F;3
07.10.11;IL;DixonSprings;Myzus.lythri;F;1
07.10.11;IL;Dekalb;Tetraneura.sp.;F;6
07.10.11;IL;Monmouth;Schizaphis.graminum;F;5
07.10.11;IL;Metamora;Rhopalosiphum.nymphaeae;F;1
07.10.11;IL;DixonSprings;Rhopalosiphum.nymphaeae;F;1
07.10.11;IL;Metamora;Tetraneura.sp.;F;3
07.10.11;IL;MorrisIL;Rhopalosiphum.nymphaeae;F;1
07.10.11;IL;DixonSprings;Aphis.glycines;F;1
07.10.11;IL;MorrisIL;Aphis.glycines;M;4
07.10.11;IL;Urbana;Rhopalosiphum.maidis;F;16
07.10.11;IL;Dekalb;Rhopalosiphum.nymphaeae;F;2
07.10.11;IL;DixonSprings;Eulachnus.rileyi;F;3
07.10.11;IL;Metamora;Schizaphis.graminum;F;1
07.10.11;IL;MorrisIL;Aphis.glycines;F;19
07.10.11;IL;DixonSprings;Aphis.glycines;M;1
07.10.11;IL;MorrisIL;Myzus.lythri;F;1
07.10.11;IL;Dekalb;Anoecia.setariae;F;1
07.10.11;IL;Urbana;Anoecia.cornicola;F;3
07.10.11;IL;Monmouth;Myzus.lythri;F;1
07.10.11;IL;Perry;Aphis.glycines;M;4
07.10.11;IL;Perry;Aphis.glycines;F;9
07.10.11;IL;Metamora;Aphis.glycines;F;8
07.10.11;IL;Metamora;Aphis.glycines;M;9
07.10.11;IL;Urbana;Anoecia.setariae;F;1
07.10.11;IL;Perry;Pemphigus.sp.;F;1
07.10.11;IL;Dekalb;Aphis.glycines;M;7
07.10.11;IL;Monmouth;Aphis.glycines;M;4
07.10.11;IL;Urbana;Aphis.glycines;F;9
07.10.11;IL;Monmouth;Pemphigus.sp.;F;8
07.10.11;IL;Monmouth;Aphis.glycines;F;46
07.10.11;IL;DixonSprings;Pemphigus.sp.;F;2
07.10.11;IL;Dekalb;Aphis.glycines;F;20
07.10.11;IL;Perry;Anoecia.cornicola;F;1
07.10.11;IL;MorrisIL;Pemphigus.sp.;F;15
07.10.11;IL;Urbana;Aphis.glycines;M;9
07.10.11;IL;Dekalb;Pemphigus.sp.;F;17
07.10.11;IL;Urbana;Pemphigus.sp.;F;7
07.10.11;IL;Metamora;Pemphigus.sp.;F;4
07.10.11;IL;DixonSprings;Anoecia.cornicola;F;4
07.10.11;IL;Metamora;Macrosiphoniella.sp.;F;1
07.10.11;IL;DixonSprings;Anoecia.corni;F;2
07.10.11;IL;Dekalb;Anoecia.cornicola;F;1
07.10.11;IL;Dekalb;Myzus.persicae;F;1
07.10.11;IL;Monmouth;Myzus.persicae;F;1
07.10.11;IL;DixonSprings;Myzus.persicae;F;1
07.10.11;IL;Metamora;Drepanaphis.sp.;F;1
07.10.11;IL;Monmouth;Uroleucon.sp.;F;4
07.10.11;IL;Perry;Uroleucon.sp.;F;1
07.10.11;IL;MorrisIL;Capitophorus.elaeagni;F;9
07.10.11;IL;Dekalb;Capitophorus.elaeagni;F;5
07.10.11;IL;Monmouth;Capitophorus.elaeagni;F;3
07.10.11;IL;Dekalb;Aphis.gossypii;F;2
07.10.11;IL;MorrisIL;Rhopalosiphum.insertum;F;1
07.10.11;IL;DixonSprings;Hyalopterus.pruni;F;1
07.10.11;IL;Dekalb;Hyalopterus.pruni;F;1
07.10.11;IL;DixonSprings;Capitophorus.elaeagni;F;1
07.10.11;IL;Monmouth;Rhopalosiphum.insertum;F;1
07.10.11;IL;MorrisIL;Rhopalosiphum.padi;F;9
07.10.11;IL;Dekalb;Acyrthosiphon.pisum;F;3
07.10.11;IL;Monmouth;Acyrthosiphon.pisum;F;1
07.10.11;IL;Monmouth;Rhopalosiphum.padi;F;47
07.10.11;IL;DixonSprings;Rhopalosiphum.padi;F;23
07.10.11;IL;Dekalb;Rhopalosiphum.padi;F;73
07.10.11;IL;Metamora;Rhopalosiphum.insertum;F;2
07.10.11;IL;Urbana;Rhopalosiphum.padi;F;9
07.10.11;IL;Metamora;Acyrthosiphon.pisum;F;1
07.10.11;IL;Metamora;Rhopalosiphum.padi;F;29
07.10.11;IL;Perry;Rhopalosiphum.padi;F;1
07.10.11;IL;MorrisIL;Acyrthosiphon.pisum;F;1
07.10.11;IL;MorrisIL;Hyalopterus.pruni;F;2
07.10.11;IL;Dekalb;Aphis.nerii;F;1
07.10.11;IL;DixonSprings;Shivaphis.celti;F;4
07.10.11;IL;Monmouth;Aphis.spiraecola;F;1
30.09.11;IL;DixonSprings;Aphis.sp.;F;2
30.09.11;IL;DixonSprings;Uroleucon.sp.;F;1
30.09.11;IL;Urbana;Uroleucon.sp.;F;2
30.09.11;IL;Dekalb;Uroleucon.sp.;F;1
30.09.11;IL;Monmouth;Uroleucon.sp.;F;1
30.09.11;IL;DixonSprings;Pemphigus.sp.;F;3
30.09.11;IL;MorrisIL;Pemphigus.sp.;F;1
30.09.11;IL;Monmouth;Pemphigus.sp.;F;4
30.09.11;IL;Dekalb;Pemphigus.sp.;F;10
30.09.11;IL;Urbana;Pemphigus.sp.;F;6
30.09.11;IL;Metamora;Pemphigus.sp.;F;1
30.09.11;IL;DixonSprings;Schizaphis.graminum;F;2
30.09.11;IL;Monmouth;Schizaphis.graminum;F;2
30.09.11;IL;Dekalb;Hyalopterus.pruni;F;1
30.09.11;IL;Dekalb;Myzus.persicae;F;1
30.09.11;IL;Urbana;Myzus.persicae;F;1
30.09.11;IL;Monmouth;Sitobion.avenae;F;1
30.09.11;IL;Urbana;Sitobion.avenae;F;2
30.09.11;IL;Metamora;Sitobion.avenae;F;1
30.09.11;IL;DixonSprings;Shivaphis.celti;F;4
30.09.11;IL;Urbana;Tetraneura.sp.;F;3
30.09.11;IL;DixonSprings;Tetraneura.sp.;F;6
30.09.11;IL;Monmouth;Tetraneura.sp.;F;1
30.09.11;IL;MorrisIL;Tetraneura.sp.;F;1
30.09.11;IL;Urbana;Anoecia.cornicola;F;3
30.09.11;IL;DixonSprings;Rhopalosiphum.padi;F;20
30.09.11;IL;MorrisIL;Rhopalosiphum.padi;F;20
30.09.11;IL;Dekalb;Rhopalosiphum.padi;F;42
30.09.11;IL;Dekalb;Tetraneura.sp.;F;2
30.09.11;IL;Monmouth;Rhopalosiphum.padi;F;12
30.09.11;IL;Metamora;Tetraneura.sp.;F;2
30.09.11;IL;DixonSprings;Anoecia.cornicola;F;3
30.09.11;IL;Urbana;Rhopalosiphum.padi;F;46
30.09.11;IL;Metamora;Rhopalosiphum.padi;F;10
30.09.11;IL;Perry;Rhopalosiphum.padi;F;2
30.09.11;IL;Monmouth;Rhopalosiphum.nymphaeae;F;2
30.09.11;IL;Dekalb;Capitophorus.elaeagni;F;1
30.09.11;IL;DixonSprings;Rhopalosiphum.rufiabdominale;F;17
30.09.11;IL;Monmouth;Rhopalosiphum.rufiabdominale;F;3
30.09.11;IL;Urbana;Rhopalosiphum.rufiabdominale;F;2
30.09.11;IL;Urbana;Lipaphis.pseudobrassicae;F;2
30.09.11;IL;Dekalb;Capitophorus.hippophaes;F;1
30.09.11;IL;DixonSprings;Capitophorus.hippophaes;F;4
30.09.11;IL;Urbana;Capitophorus.hippophaes;F;1
30.09.11;IL;DixonSprings;Hysteroneura.setariae;F;3
30.09.11;IL;Monmouth;Capitophorus.hippophaes;F;2
30.09.11;IL;Perry;Lipaphis.pseudobrassicae;F;1
30.09.11;IL;DixonSprings;Capitophorus.elaeagni;F;1
30.09.11;IL;Monmouth;Hysteroneura.setariae;F;1
30.09.11;IL;Urbana;Drepanaphis.acerifoliae;F;2
30.09.11;IL;Monmouth;Drepanaphis.acerifoliae;F;1
30.09.11;IL;DixonSprings;Macrosiphoniella.sp.;F;1
30.09.11;IL;Monmouth;Macrosiphoniella.sp.;F;1
30.09.11;IL;Dekalb;Rhopalosiphum.maidis;F;2
30.09.11;IL;Perry;Rhopalosiphum.maidis;F;4
30.09.11;IL;DixonSprings;Aphis.glycines;F;4
30.09.11;IL;Metamora;Hyadaphis.foeniculi;F;2
30.09.11;IL;MorrisIL;Aphis.glycines;F;13
30.09.11;IL;MorrisIL;Hyadaphis.foeniculi;F;1
30.09.11;IL;MorrisIL;Rhopalosiphum.maidis;F;16
30.09.11;IL;Metamora;Aphis.glycines;F;5
30.09.11;IL;Perry;Aphis.glycines;F;3
30.09.11;IL;Monmouth;Rhopalosiphum.maidis;F;9
30.09.11;IL;DixonSprings;Rhopalosiphum.maidis;F;6
30.09.11;IL;Monmouth;Aphis.glycines;F;14
30.09.11;IL;Urbana;Aphis.glycines;F;66
30.09.11;IL;Urbana;Rhopalosiphum.maidis;F;61
30.09.11;IL;Monmouth;Aphis.glycines;M;2
30.09.11;IL;Metamora;Rhopalosiphum.maidis;F;10
30.09.11;IL;Urbana;Aphis.glycines;M;1
30.09.11;IL;Dekalb;Aphis.glycines;M;1
30.09.11;IL;Dekalb;Aphis.glycines;F;65
30.09.11;IL;Monmouth;Hyadaphis.foeniculi;F;1
30.09.11;IL;Dekalb;Acyrthosiphon.pisum;F;4
30.09.11;IL;Perry;Aphis.gossypii;F;1
30.09.11;IL;Monmouth;Aphis.craccivora;F;1
30.09.11;IL;DixonSprings;Aphis.craccivora;F;1
30.09.11;IL;Dekalb;Aphis.gossypii;F;4
30.09.11;IL;Dekalb;Aphis.gossypii;M;1
30.09.11;IL;Metamora;Aphis.gossypii;F;2
23.09.11;IL;Monmouth;Macrosiphoniella.sp.;F;1
23.09.11;IL;DixonSprings;Hysteroneura.setariae;F;1
23.09.11;IL;Metamora;Hysteroneura.setariae;F;3
23.09.11;IL;DixonSprings;Rhopalosiphum.rufiabdominale;F;21
23.09.11;IL;Urbana;Rhopalosiphum.rufiabdominale;F;11
23.09.11;IL;Perry;Rhopalosiphum.rufiabdominale;F;1
23.09.11;IL;Dekalb;Rhopalosiphum.rufiabdominale;F;3
23.09.11;IL;Monmouth;Rhopalosiphum.rufiabdominale;F;5
23.09.11;IL;Metamora;Rhopalosiphum.rufiabdominale;F;15
23.09.11;IL;Monmouth;Hysteroneura.setariae;F;2
23.09.11;IL;Metamora;Capitophorus.hippophaes;F;4
23.09.11;IL;MorrisIL;Capitophorus.hippophaes;F;1
23.09.11;IL;Urbana;Capitophorus.hippophaes;F;1
23.09.11;IL;DixonSprings;Capitophorus.hippophaes;F;3
23.09.11;IL;Monmouth;Capitophorus.hippophaes;F;10
23.09.11;IL;Metamora;Macrosiphoniella.sp.;F;3
23.09.11;IL;Perry;Capitophorus.hippophaes;F;1
23.09.11;IL;Metamora;Lipaphis.pseudobrassicae;F;1
23.09.11;IL;Dekalb;Macrosiphoniella.sp.;F;1
23.09.11;IL;DixonSprings;Rhopalosiphum.insertum;F;2
23.09.11;IL;Metamora;Capitophorus.elaeagni;F;3
23.09.11;IL;Urbana;Anoecia.cornicola;F;4
23.09.11;IL;Metamora;Anoecia.cornicola;F;1
23.09.11;IL;Urbana;Schizaphis.graminum;F;1
23.09.11;IL;DixonSprings;Schizaphis.graminum;F;7
23.09.11;IL;DixonSprings;Capitophorus.elaeagni;F;1
23.09.11;IL;Monmouth;Schizaphis.graminum;F;3
23.09.11;IL;Metamora;Schizaphis.graminum;F;6
23.09.11;IL;DixonSprings;Aphis.glycines;F;1
23.09.11;IL;Metamora;Aphis.glycines;F;30
23.09.11;IL;Perry;Aphis.glycines;F;1
23.09.11;IL;Monmouth;Calaphis.sp.;F;1
23.09.11;IL;Monmouth;Aphis.glycines;F;35
23.09.11;IL;Urbana;Aphis.glycines;F;42
23.09.11;IL;Dekalb;Aphis.glycines;F;18
23.09.11;IL;Dekalb;Aphis.glycines;M;1
23.09.11;IL;DixonSprings;Anoecia.cornicola;F;2
23.09.11;IL;Perry;Rhopalosiphum.maidis;F;3
23.09.11;IL;Perry;Pemphigus.sp.;F;2
23.09.11;IL;Dekalb;Rhopalosiphum.maidis;F;18
23.09.11;IL;DixonSprings;Pemphigus.sp.;F;9
23.09.11;IL;Dekalb;Rhopalosiphum.padi;F;107
23.09.11;IL;Monmouth;Pemphigus.sp.;F;11
23.09.11;IL;DixonSprings;Rhopalosiphum.padi;F;12
23.09.11;IL;MorrisIL;Rhopalosiphum.padi;F;7
23.09.11;IL;MorrisIL;Pemphigus.sp.;F;1
23.09.11;IL;Dekalb;Pemphigus.sp.;F;11
23.09.11;IL;Monmouth;Rhopalosiphum.padi;F;24
23.09.11;IL;Dekalb;Anoecia.cornicola;F;1
23.09.11;IL;Urbana;Pemphigus.sp.;F;19
23.09.11;IL;Metamora;Pemphigus.sp.;F;32
23.09.11;IL;Urbana;Aphis.gossypii;F;4
23.09.11;IL;Urbana;Rhopalosiphum.padi;F;24
23.09.11;IL;MorrisIL;Aphis.gossypii;F;1
23.09.11;IL;Monmouth;Therioaphis.trifolii;F;1
23.09.11;IL;Metamora;Rhopalosiphum.padi;F;230
23.09.11;IL;Urbana;Sitobion.avenae;F;1
23.09.11;IL;MorrisIL;Rhopalosiphum.maidis;F;10
23.09.11;IL;Monmouth;Rhopalosiphum.maidis;F;36
23.09.11;IL;DixonSprings;Therioaphis.trifolii;F;1
23.09.11;IL;Metamora;Therioaphis.riehmi;F;1
23.09.11;IL;Dekalb;Aphis.gossypii;F;4
23.09.11;IL;DixonSprings;Shivaphis.celti;F;5
23.09.11;IL;Metamora;Aphis.gossypii;F;8
23.09.11;IL;DixonSprings;Rhopalosiphum.maidis;F;13
23.09.11;IL;Urbana;Rhopalosiphum.maidis;F;76
23.09.11;IL;Metamora;Rhopalosiphum.maidis;F;624
23.09.11;IL;Monmouth;Rhopalosiphum.cerasifoliae;F;1
23.09.11;IL;Urbana;Drepanaphis.sp.;F;2
23.09.11;IL;Perry;Aphis.nerii;F;1
23.09.11;IL;Urbana;Tetraneura.sp.;F;9
23.09.11;IL;Metamora;Aphis.nerii;F;4
23.09.11;IL;DixonSprings;Tetraneura.sp.;F;67
23.09.11;IL;Monmouth;Tetraneura.sp.;F;1
23.09.11;IL;Dekalb;Rhopalosiphum.nymphaeae;F;3
23.09.11;IL;Monmouth;Rhopalosiphum.nymphaeae;F;13
23.09.11;IL;Metamora;Rhopalosiphum.nymphaeae;F;1
23.09.11;IL;Metamora;Rhopalosiphum.nymphaeae;M;1
23.09.11;IL;DixonSprings;Aphis.nerii;F;4
23.09.11;IL;Dekalb;Tetraneura.sp.;F;1
23.09.11;IL;Metamora;Tetraneura.sp.;F;3
23.09.11;IL;MorrisIL;Tetraneura.sp.;F;1
23.09.11;IL;Urbana;Phylloxerids;F;1
23.09.11;IL;Urbana;Drepanaphis.acerifoliae;F;3
23.09.11;IL;Metamora;Uroleucon.sp.;F;7
23.09.11;IL;Urbana;Uroleucon.sp.;F;1
23.09.11;IL;Perry;Drepanaphis.acerifoliae;F;2
23.09.11;IL;Dekalb;Acyrthosiphon.pisum;F;1
23.09.11;IL;MorrisIL;Aphis.fabae;F;1
23.09.11;IL;DixonSprings;Colopha.ulmicola;F;5
23.09.11;IL;Urbana;Colopha.ulmicola;F;3
23.09.11;IL;Metamora;Colopha.ulmicola;F;1
23.09.11;IL;Metamora;Hyadaphis.foeniculi;F;8
23.09.11;IL;Perry;Colopha.ulmicola;F;1
23.09.11;IL;Metamora;Hyadaphis.foeniculi;M;1
23.09.11;IL;Urbana;Hyadaphis.foeniculi;F;6
23.09.11;IL;Metamora;Acyrthosiphon.pisum;F;4
23.09.11;IL;Monmouth;Aphis.craccivora;F;4
23.09.11;IL;Monmouth;Hyadaphis.foeniculi;F;2
23.09.11;IL;DixonSprings;Aphis.craccivora;F;1
23.09.11;IL;Metamora;Myzus.persicae;F;1
16.09.11;IL;Monmouth;Colopha.ulmicola;F;2
16.09.11;IL;Urbana;Myzus.persicae;F;1
16.09.11;IL;DixonSprings;Colopha.ulmicola;F;2
16.09.11;IL;Urbana;Hyadaphis.foeniculi;F;11
16.09.11;IL;Monmouth;Uroleucon.sp.;F;2
16.09.11;IL;Dekalb;Hyadaphis.foeniculi;F;1
16.09.11;IL;Dekalb;Uroleucon.sp.;F;3
16.09.11;IL;DixonSprings;Uroleucon.sp.;F;2
16.09.11;IL;MorrisIL;Uroleucon.sp.;F;1
16.09.11;IL;Urbana;Uroleucon.sp.;F;5
16.09.11;IL;Monmouth;Hyadaphis.foeniculi;F;2
16.09.11;IL;Dekalb;Therioaphis.trifolii;F;1
16.09.11;IL;Urbana;Therioaphis.trifolii;F;8
16.09.11;IL;DixonSprings;Therioaphis.trifolii;F;1
16.09.11;IL;Urbana;Therioaphis.riehmi;F;1
16.09.11;IL;Monmouth;Aphis.craccivora;F;6
16.09.11;IL;DixonSprings;Aphis.fabae;F;1
16.09.11;IL;Dekalb;Aphis.craccivora;F;1
16.09.11;IL;DixonSprings;Sitobion.avenae;F;1
16.09.11;IL;Monmouth;Aphis.spiraecola;F;1
16.09.11;IL;Dekalb;Aphis.nerii;F;1
16.09.11;IL;Urbana;Aphis.nerii;F;2
16.09.11;IL;DixonSprings;Aphis.nerii;F;1
16.09.11;IL;Monmouth;Aphis.nerii;F;1
16.09.11;IL;DixonSprings;Hysteroneura.setariae;F;3
16.09.11;IL;Urbana;Lipaphis.pseudobrassicae;F;1
16.09.11;IL;MorrisIL;Lipaphis.pseudobrassicae;F;1
16.09.11;IL;Monmouth;Hysteroneura.setariae;F;1
16.09.11;IL;Urbana;Hysteroneura.setariae;F;2
16.09.11;IL;DixonSprings;Capitophorus.hippophaes;F;1
16.09.11;IL;Urbana;Capitophorus.hippophaes;F;2
16.09.11;IL;Monmouth;Lipaphis.pseudobrassicae;F;2
16.09.11;IL;Monmouth;Capitophorus.hippophaes;F;1
16.09.11;IL;Dekalb;Capitophorus.hippophaes;F;1
16.09.11;IL;Urbana;Rhopalosiphum.rufiabdominale;F;13
16.09.11;IL;DixonSprings;Rhopalosiphum.rufiabdominale;F;20
16.09.11;IL;Perry;Rhopalosiphum.rufiabdominale;F;1
16.09.11;IL;DixonSprings;Shivaphis.celti;F;4
16.09.11;IL;Dekalb;Rhopalosiphum.rufiabdominale;F;2
16.09.11;IL;Monmouth;Rhopalosiphum.rufiabdominale;F;5
16.09.11;IL;MorrisIL;Rhopalosiphum.nymphaeae;F;1
16.09.11;IL;Dekalb;Rhopalosiphum.nymphaeae;F;3
16.09.11;IL;Monmouth;Rhopalosiphum.nymphaeae;F;4
16.09.11;IL;Urbana;Drepanaphis.sp.;F;2
16.09.11;IL;Dekalb;Carolinaia.sp.;F;1
16.09.11;IL;MorrisIL;Pemphigus.sp.;F;1
16.09.11;IL;DixonSprings;Pemphigus.sp.;F;7
16.09.11;IL;Dekalb;Pemphigus.sp.;F;15
16.09.11;IL;Monmouth;Pemphigus.sp.;F;14
16.09.11;IL;Urbana;Pemphigus.sp.;F;9
16.09.11;IL;MorrisIL;Aphis.gossypii;F;1
16.09.11;IL;DixonSprings;Schizaphis.graminum;F;2
16.09.11;IL;Monmouth;Aphis.gossypii;F;1
16.09.11;IL;Monmouth;Schizaphis.graminum;F;2
16.09.11;IL;Dekalb;Schizaphis.graminum;F;1
16.09.11;IL;Monmouth;Macrosiphoniella.sp.;F;1
16.09.11;IL;Monmouth;Capitophorus.elaeagni;F;3
16.09.11;IL;Dekalb;Aphis.gossypii;F;2
16.09.11;IL;Urbana;Aphis.gossypii;F;7
16.09.11;IL;DixonSprings;Rhopalosiphum.padi;F;76
16.09.11;IL;Dekalb;Rhopalosiphum.padi;F;49
16.09.11;IL;Monmouth;Rhopalosiphum.padi;F;51
16.09.11;IL;Urbana;Rhopalosiphum.padi;F;36
16.09.11;IL;Urbana;Capitophorus.elaeagni;F;2
16.09.11;IL;Perry;Rhopalosiphum.padi;F;4
16.09.11;IL;Perry;Rhopalosiphum.maidis;F;8
16.09.11;IL;Urbana;Macrosiphoniella.sp.;F;1
16.09.11;IL;MorrisIL;Rhopalosiphum.maidis;F;1
16.09.11;IL;Monmouth;Rhopalosiphum.maidis;F;66
16.09.11;IL;Dekalb;Rhopalosiphum.maidis;F;23
16.09.11;IL;Urbana;Rhopalosiphum.maidis;F;159
16.09.11;IL;DixonSprings;Rhopalosiphum.maidis;F;88
16.09.11;IL;DixonSprings;Calaphis.sp.;F;1
16.09.11;IL;Dekalb;Aphis.glycines;F;3
16.09.11;IL;Urbana;Aphis.glycines;F;4
16.09.11;IL;Dekalb;Acyrthosiphon.pisum;F;2
16.09.11;IL;Urbana;Tinocallis.sp.;F;1
16.09.11;IL;Urbana;Acyrthosiphon.kondoi;F;1
16.09.11;IL;DixonSprings;Tetraneura.sp.;F;4
16.09.11;IL;MorrisIL;Tetraneura.sp.;F;1
09.09.11;IL;Urbana;Schizaphis.graminum;F;1
09.09.11;IL;DixonSprings;Pemphigus.sp.;F;3
09.09.11;IL;Monmouth;Schizaphis.graminum;F;1
09.09.11;IL;Monmouth;Tetraneura.sp.;F;1
